srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,servicecntrid,diff1,diff2,diff3,predicted
2899742,9,7,500004,233,233,0,1,0,500015,4474,-1,0,-96,12.30106035
2958934,15,3,560011,233,245,0,1,0,560068,4461,-5,0,-358,12.71017331
3043450,10,25,560037,308,245,1,1,0,560068,4460,-10,295,-307,10.48413955
2970730,13,26,560066,201,201,0,0,0,670102,4495,-4,-132,-77,12.58436293
2950439,13,22,400104,308,233,0,1,0,400070,4581,-6,-1,-207,11.54334803
3043956,15,12,302006,233,233,1,2,0,313002,4453,-7,-6,-231,12.71456008
2949332,16,1,400059,233,233,1,2,0,574104,4390,-3,-444,-20,15.70511333
3022528,5,2,110018,233,233,0,3,0,143521,4093,-7,-168,-195,14.36291205
3022528,13,2,110018,233,233,0,3,0,143521,4093,-7,-194,-195,15.29965669
2940105,13,3,560011,233,233,0,2,0,585102,4467,-2,-2,-272,13.70442845
2969821,13,22,400104,233,233,0,3,0,492009,4581,-2,-3,-316,14.26447011
3045195,1,3,560011,233,233,0,1,0,560037,4400,-3,-105,-210,10.48557044
2881265,13,7,500004,233,233,0,1,0,500072,4403,-5,-11,-456,13.69505177
2962684,15,2,110018,233,233,0,1,0,122001,4091,-3,-15,-132,13.63854775
3032071,9,27,110034,233,233,0,1,0,110085,4388,-7,0,-86,11.09273815
3066314,10,6,160059,233,233,1,2,0,160103,4437,-3,-5,-192,11.56475352
2904296,13,22,400104,233,233,0,1,0,382213,4581,-3,-4,-96,12.15949973
2896979,13,22,400104,233,233,0,1,0,400004,4581,-4,-1,-123,12.43178684
2919542,21,2,110018,233,233,1,1,0,500018,4478,-10,-5,-37,16.32924865
2969231,10,2,110018,233,233,1,1,0,110059,4388,-5,-35,-47,11.85088006
2846802,19,1,400059,233,233,0,1,0,110092,4011,-15,-4,-468,14.46465345
3034553,13,26,560066,233,233,0,1,0,560004,5001,-5,-16,-354,9.72216692
3040016,13,21,110015,233,233,1,1,0,121003,4580,-6,-444,-43,11.40376512
3031372,13,22,400104,233,233,0,1,0,411027,4581,-14,-1,-343,11.66786873
2864440,10,1,400059,233,0,0,1,0,400049,4398,-3,-2,-276,15.2944225
2819923,13,21,110015,233,233,0,1,0,110052,4580,-3,-1,-211,13.05826134
2831967,10,12,302006,233,233,1,3,0,335001,4407,-3,-578,-26,16.26692849
2947841,2,1,400059,233,233,1,1,0,500044,4390,-5,-147,-99,12.36675193
3045429,13,22,400104,233,233,0,1,0,400051,4581,-9,-3,-423,11.27213739
2970924,4,4,600024,233,233,0,1,0,600063,4488,-4,-84,-30,11.20870676
2837243,4,8,700064,233,233,0,1,0,700040,4510,-5,-9,-78,12.63370068
2879384,10,2,110018,233,233,1,1,0,110036,4388,-4,-169,-33,12.97659778
2891870,15,2,110018,233,233,1,1,0,121001,4091,-2,-15,-236,14.43668572
2883974,10,1,400059,233,233,0,1,0,400603,4398,-6,0,-282,13.16913664
2938775,13,22,400104,233,233,0,1,0,411015,4581,-3,-1,-232,12.09526769
3074351,13,26,560066,233,233,0,1,0,560068,5001,-4,-2,-328,9.201801479
2877056,28,2,110018,233,233,0,1,0,121005,4150,-8,-9,-231,16.0962277
2970111,13,8,700064,233,233,0,1,0,700050,4508,-3,-2,-152,12.15670809
3080146,10,23,400001,308,233,1,1,0,400070,4398,-3,-43,-218,10.4128856
2943701,32,2,110018,233,233,0,1,0,110001,4147,-2,-8,-188,15.4416433
3045283,13,26,560066,308,233,0,1,0,560077,5001,-10,-9,-295,9.315233287
3065906,13,21,110015,233,245,0,1,0,110001,4580,-4,-1,-322,10.39739027
2862179,13,2,110018,233,233,0,1,0,110021,4147,-3,-14,-31,14.13281161
3007678,15,12,302006,233,233,0,2,0,313004,4453,-2,-6,-316,12.95261429
3075617,15,5,380009,233,233,1,2,0,395002,4546,-5,-1,-49,11.88330617
2859570,13,21,110015,233,233,0,1,0,122018,4580,-5,-2,-302,12.87561001
2923541,10,7,500004,233,233,1,3,0,535501,4474,-7,-12,-263,14.72020711
2940662,28,24,110092,233,233,0,2,0,243001,4150,-3,-35,-55,16.89320638
2845500,13,17,800001,233,233,0,1,0,800020,4538,-8,-173,-56,13.88590591
2879099,10,10,226010,201,233,1,0,0,221208,4444,-7,-691,-133,13.06809768
2928908,18,1,400059,233,233,0,1,0,800020,4011,-7,-234,-30,18.17360196
2873349,13,2,110018,233,233,0,1,0,110029,4147,-4,-1,-63,14.06136726
2889360,15,12,302006,233,233,0,1,0,302019,4453,-3,-6,-96,13.09409069
2939201,10,2,110018,233,233,1,1,0,201010,4388,-2,-255,-40,13.03627898
2923739,15,1,400059,233,233,0,1,0,400059,4545,-6,-8,-359,12.80936207
2970307,13,21,110015,233,233,0,1,0,110059,4580,-3,-1,-223,11.42567634
2947713,13,21,110015,233,233,0,2,0,301019,4580,-13,-2,-334,14.56116144
2975344,13,7,500004,233,233,0,1,0,500003,4403,-7,286,-668,12.47600337
3000065,13,21,110015,233,233,1,1,0,122003,4580,-7,-21,-35,11.25190091
3029873,15,4,600024,233,233,0,1,0,600078,4483,-3,-1,-325,11.87634187
3047292,13,8,700064,233,233,0,3,0,751025,4508,-3,-33,-153,13.6262037
3063634,32,7,500004,233,233,0,1,0,500049,4403,-4,0,-46,13.45778176
3068998,15,2,110018,308,233,0,1,0,110092,4091,-7,-123,-41,12.20247431
2867358,15,8,700064,233,233,0,3,0,751015,4500,-2,-4,-83,15.70247428
2930410,13,21,110015,233,233,0,2,0,147001,4580,-34,-73,-473,14.78183831
3060511,13,21,110015,233,233,0,1,0,110027,4580,-4,-2,-259,10.51512887
2843615,21,12,302006,233,233,0,1,0,302015,4459,-2,-5,-13,14.1333927
2979241,15,9,411016,233,233,0,1,0,411013,4022,-5,-2,-102,13.92165982
2928883,9,23,400001,233,245,0,1,0,380028,4398,-9,-1,-154,12.32144001
3058996,10,8,700064,233,233,0,1,0,700007,4503,-2,-6,-211,10.87440649
3066108,15,2,110018,308,233,1,1,0,110047,4091,-4,0,-32,11.90382885
2879778,15,2,110018,233,233,0,1,0,110085,4550,-4,-2,-105,12.7307934
2831235,12,6,160059,233,233,0,2,0,133001,4435,-8,0,-71,14.29213326
2882434,13,2,110018,233,233,0,1,0,110007,4147,-4,-1,-60,13.95970027
2884444,10,2,110018,233,233,0,1,0,110033,4388,-4,-2,-445,12.99141162
2855251,6,6,160059,233,233,0,1,0,160062,4673,-21,-6,-381,12.54993728
2926684,15,2,110018,233,233,1,1,0,122006,4094,-3,-116,-78,14.1274989
2940514,10,3,560011,233,233,0,1,0,560048,4460,-5,-7,-274,12.40525467
2934893,10,12,302006,233,233,0,2,0,342008,4407,-6,-6,-78,13.57021928
2984019,13,22,400104,233,233,0,1,0,380007,4581,-5,-38,-274,11.55173195
3009898,13,21,110015,233,233,0,1,0,302002,4580,-4,-2,-242,12.46609015
3017441,10,27,110034,233,233,0,1,0,201304,4388,-6,-70,-185,12.17150383
3023400,10,27,110034,233,233,1,1,0,226017,4388,-12,-261,-49,12.73858634
2872669,4,3,560011,233,245,1,1,0,560072,4468,-8,-85,-54,12.4172928
2866202,13,22,400104,233,233,0,2,0,395008,4581,-4,-7,-144,13.70133182
2876734,6,2,110018,233,233,0,1,0,201012,4388,-7,0,-34,13.11125706
2957539,10,27,110034,233,233,0,1,0,110040,4388,-16,-1,-112,12.44725057
2941783,18,1,400059,233,233,1,2,0,282001,4011,-1,-99,-175,14.80457045
2826708,15,2,110018,233,233,0,1,0,110015,4094,-2,-10,-248,15.06045671
3006965,4,3,560011,233,233,0,2,0,625009,5146,-13,-7,-253,10.18903046
2852045,13,21,110015,233,233,0,2,0,282010,4580,-9,-56,-302,15.34117883
2939555,10,2,110018,233,233,0,2,0,201201,4388,-4,-79,-21,13.79338001
2899738,4,7,500004,233,233,1,1,0,500017,4540,-3,-228,-19,11.86167348
2830927,32,17,800001,233,233,0,3,0,855107,4538,-3,-24,-90,18.04873407
2897285,9,6,160059,233,233,0,3,0,142022,4437,-13,-1,-128,14.50995266
2972293,13,26,560066,233,233,0,1,0,560043,5001,-3,-1,-164,10.14258001
2973530,13,26,560066,233,233,0,1,0,560071,5001,-4,0,-364,10.32736951
3031983,13,22,400104,233,233,0,1,0,411004,4581,-2,-4,-688,11.38865737
2841201,15,2,110018,233,233,1,1,0,122001,4091,-4,-371,-107,15.52220453
2906715,13,3,560011,233,233,0,3,0,583132,5001,-10,-32,-242,13.37050336
2990607,10,25,560037,201,233,0,4,0,635104,4460,-12,-82,-44,15.66649239
2843872,15,12,302006,233,233,1,1,0,302018,4453,-8,-576,-166,14.72335673
2889644,10,2,110018,233,233,1,1,0,110058,4388,-3,-530,-44,13.36946014
2906784,13,8,700064,233,233,0,1,0,700089,4508,-4,-1,-312,13.01562359
2891769,15,12,302006,201,233,1,0,0,326001,4407,-12,-335,-33,13.51852367
2898703,13,3,560011,233,233,1,2,0,590011,4467,-12,-256,-105,14.89459949
2910059,21,2,110018,233,233,0,1,0,110096,4154,-6,-12,-353,14.86321332
2953259,10,2,110018,201,233,1,0,0,201102,4388,-8,-2,-40,12.02698949
2947954,13,21,110015,233,233,0,2,0,245101,4580,-3,-41,-199,13.64914381
2956245,9,6,160059,233,233,0,2,0,133001,4437,-2,0,-56,12.29995583
2931393,13,21,110015,308,233,0,1,0,110002,4580,-21,-2,-155,12.15320696
3039774,15,2,110018,233,233,1,1,0,110058,4550,-13,-369,-55,11.90032699
3074175,13,7,500004,233,233,0,2,0,522006,4403,-6,342,-336,12.11834263
3075677,10,23,400001,233,233,1,1,0,400601,4398,-5,0,-38,10.81328203
2981955,10,2,110018,308,233,1,1,0,122002,4388,-2,-151,-22,11.35812
3044848,28,24,110092,233,233,1,2,0,282001,4150,-2,-201,-30,16.22423882
2889932,13,3,560011,233,245,1,1,0,560068,4467,-6,-236,-132,13.43868789
2820342,13,22,400104,233,233,0,1,0,400708,4581,-23,-3,-311,14.28165646
2879400,15,4,600024,233,233,0,1,0,600041,4483,-3,0,-259,13.46650853
2894451,13,4,600024,201,233,0,4,0,636808,4490,-13,-3,-144,16.72168398
3000751,10,23,400001,233,233,0,1,0,421003,4398,-2,-3,-356,11.8980975
2838635,10,2,110018,233,233,1,1,0,110032,4388,-1,-149,-188,13.37530122
2879869,13,22,400104,233,233,0,1,0,411048,4581,-4,-2,-212,12.76997211
2853014,15,12,302006,233,233,1,1,0,302017,4453,-6,-124,-98,13.80256228
2915495,13,22,400104,233,233,0,1,0,380004,4581,-3,-116,-42,12.14731432
2937360,15,2,110018,233,233,0,1,0,110087,4550,-6,-1,-613,12.58314379
